stop_id,stop_name,stop_lat,stop_lon,muni
5601,Kenderdine / Steiger,52.140393,-106.564028,Saskatoon
5603,Kenderdine / Vincent,52.142503,-106.566801,Saskatoon
5602,Kochar / Sarcan,52.195767,-106.639972,Saskatoon
5608,Idylwyld / 30th Street,52.138304,-106.670404,Saskatoon
3812,Millar / 51st Street,52.173832,-106.646342,Saskatoon
3813,McWillie / Konihowski,52.155674,-106.596473,Saskatoon
3810,Faithfull / 50th Street,52.170284,-106.664999,Saskatoon
3811,Millar / English,52.180439,-106.646351,Saskatoon
3817,McKercher / Taylor,52.10239,-106.589343,Saskatoon
3814,Taylor / Louise,52.107429,-106.631534,Saskatoon
3818,McKercher / Taylor,52.101505,-106.590262,Saskatoon
3819,McKercher / Tait,52.109522,-106.586784,Saskatoon
4298,Heritage / Heritage View,52.104754,-106.578374,Saskatoon
4295,Heritage / Heritage Lane,52.102085,-106.58666,Saskatoon
4294,Heritage / 1500-Block,52.103538,-106.581775,Saskatoon
4296,Keedwell / Muzyka,52.143894,-106.552582,Saskatoon
4291,Muzyka / Kershaw Park,52.141804,-106.550137,Saskatoon
4290,Muzyka / Padget,52.138988,-106.552823,Saskatoon
4293,Rupert / Hazen,52.153243,-106.646893,Saskatoon
4292,Hazen / Rupert,52.153173,-106.64743,Saskatoon
5869,Centennial Collegiate,52.149949,-106.578485,Saskatoon
5868,Nelson / Lowe,52.149583,-106.575636,Saskatoon
5864,Lancaster / Ortona,52.111444,-106.725164,Saskatoon
5867,Stensrud / Paton,52.154083,-106.557479,Saskatoon
5866,51st Street / Wentz,52.172869,-106.65528,Saskatoon
5863,Lowe / Attridge,52.145118,-106.575212,Saskatoon
5862,Fairlight / McCormack,52.125544,-106.733719,Saskatoon
5766,33rd Street / Catherwood,52.143943,-106.714699,Saskatoon
4203,Diefenbaker / Lisgar,52.136827,-106.746738,Saskatoon
4200,Diefenbaker / Centennial,52.134066,-106.729517,Saskatoon
5761,Wellington / Avenue M,52.109031,-106.68998,Saskatoon
3787,Innovation / Lot H,52.135157,-106.633444,Saskatoon
3789,Nemeiben / Smoothstone,52.098557,-106.582001,Saskatoon
3258,37th Street / Sumner,52.150723,-106.726463,Saskatoon
3259,37th Street / Cole,52.150519,-106.699343,Saskatoon
3250,36th Street / Avenue I,52.148496,-106.681635,Saskatoon
3252,36th Street - Avenue C,52.148561,-106.673651,Saskatoon
3253,36th Street / Avenue E,52.148558,-106.676567,Saskatoon
3254,36th Street / Idylwyld,52.148557,-106.670916,Saskatoon
3255,37th Street / Heggie,52.15069,-106.735001,Saskatoon
3256,37th Street / Hunt,52.150696,-106.729834,Saskatoon
3257,37th Street / Latrace,52.150685,-106.738408,Saskatoon
3333,8th Street / Eastlake,52.114514,-106.659082,Saskatoon
3332,8th Street / Eastlake,52.114754,-106.65998,Saskatoon
3331,8th Street / Dufferin,52.114741,-106.654452,Saskatoon
3330,8th Street / Dufferin,52.114506,-106.653584,Saskatoon
3337,8th Street / Ewart,52.114917,-106.636641,Saskatoon
3335,8th Street / Emerson,52.114939,-106.617313,Saskatoon
3334,8th Street / Emerson,52.114666,-106.616135,Saskatoon
5469,Preston / Dumont,52.090895,-106.622929,Saskatoon
5468,Preston / Wilson,52.092913,-106.622924,Saskatoon
3339,8th Street / Lansdowne,52.114502,-106.650822,Saskatoon
3338,8th Street / Grosvenor,52.114958,-106.626615,Saskatoon
3029,Lorne / Exhibition Grounds,52.099676,-106.670534,Saskatoon
3028,Lorne / Adelaide,52.101698,-106.670514,Saskatoon
3027,Lorne / Hilliard,52.103372,-106.670551,Saskatoon
3026,Lorne / Isabella,52.105038,-106.670508,Saskatoon
3024,Lorne / Taylor,52.107138,-106.670474,Saskatoon
3023,115th Street / Berini,52.143881,-106.58308,Saskatoon
3022,115th Street / Vickies,52.143928,-106.594801,Saskatoon
3021,115th Street / Prairie,52.143764,-106.594818,Saskatoon
3020,115th Street / Spruce,52.143923,-106.591893,Saskatoon
4198,McKercher / DeGeer,52.118493,-106.586791,Saskatoon
4199,DeGeer / DeGeer,52.118315,-106.579905,Saskatoon
4196,Degeer / Boychuk,52.118311,-106.575531,Saskatoon
4197,DeGeer / DeGeer,52.118308,-106.583748,Saskatoon
4194,Konihowski / Le May,52.167256,-106.588879,Saskatoon
4195,Konihowski / Bourgonje,52.169362,-106.586725,Saskatoon
4192,Cumberland / Temperance,52.125638,-106.634803,Saskatoon
4193,Cumberland / Temperance,52.126156,-106.634574,Saskatoon
4190,Cumberland / Main,52.116452,-106.634792,Saskatoon
4191,Cumberland / Main,52.117034,-106.634546,Saskatoon
4358,Central / 116th Street,52.14593,-106.598815,Saskatoon
5675,Galloway / LeValley,52.079068,-106.62781,Saskatoon
5676,Clarence / Wilson,52.095002,-106.646604,Saskatoon
5677,Clarence / Cascade,52.097591,-106.646379,Saskatoon
4354,37th / Nixon,52.150875,-106.722445,Saskatoon
5679,Clarence / Glasgow,52.092881,-106.646344,Saskatoon
4357,Lorne / WDM entrance,52.096349,-106.670525,Saskatoon
4352,115th St / Dunlop,52.143765,-106.591551,Saskatoon
3313,Arlington / 7th Street,52.112777,-106.60922,Saskatoon
3809,60th Street / Millar,52.187514,-106.647015,Saskatoon
3808,Millar / Molaro,52.177866,-106.646354,Saskatoon
3805,Miners / 3000-Block,52.177416,-106.657736,Saskatoon
3804,51st Street / Faithfull,52.172844,-106.664014,Saskatoon
3807,25th Street / Ontario,52.133928,-106.666453,Saskatoon
3806,Wilson / Cumberland,52.093316,-106.634492,Saskatoon
3801,Miners / 58th Street,52.183553,-106.657793,Saskatoon
3800,Mountbatten / Crerar,52.108237,-106.7294,Saskatoon
3803,Miners / 56th Street,52.179829,-106.657794,Saskatoon
3802,51st Street / Cleveland,52.172848,-106.650022,Saskatoon
5709,Baltzan / Boykowich,52.164158,-106.56203,Saskatoon
5705,Baltzan Boulevard / Boykowich,52.166952,-106.555167,Saskatoon
5707,Baltzan Boulevard / Akhtar,52.164562,-106.556078,Saskatoon
5700,36th Street / Idylwyld,52.148451,-106.669436,Saskatoon
