stop_id,stop_name,stop_lat,stop_lon,muni
132BAR,Cook Street,44.39437145,-79.66869622,Barrie
138BAR,Rodney Street,44.39368616,-79.67065032,Barrie
140BAR,St. Vincent Street,44.39282082,-79.67315153,Barrie
131BAR,Collier Street,44.3916347,-79.67656421,Barrie
185BAR,Albert Street,44.39129636,-79.67919255,Barrie
193BAR,Poyntz Street,44.39053749,-79.68288564,Barrie
190BAR,Collier at Mulcaster,44.39053858,-79.68510446,Barrie
191BAR,Owen Street,44.39048003,-79.68769966,Barrie
187BAR,Clapperton Street,44.39046905,-79.69033262,Barrie
558BAR,Codrington Street,44.39333734,-79.68554378,Barrie
585BAR,Dundonald Street,44.39663299,-79.68163124,Barrie
586BAR,Penetang at St. Vincent,44.3987596,-79.67817368,Barrie
936BAR,Cook Street,44.39894777,-79.66991125,Barrie
567BAR,Nelson at Napier,44.39884933,-79.66469301,Barrie
568BAR,Steel Street,44.40208864,-79.66402782,Barrie
408BAR,Nelson at Grove,44.405342,-79.663423,Barrie
60BAR,Kozlov Centre,44.40592201,-79.70474101,Barrie
58BAR,Bayfield Mall,44.40113899,-79.70051743,Barrie
737BAR,South Village Way,44.33917077,-79.67928743,Barrie
506BAR,Mapleview at Park Place,44.33638926,-79.68052609,Barrie
867BAR,Barrie View Drive,44.33498647,-79.68716992,Barrie
848BAR,506 Bryne Drive,44.33187138,-79.6894192,Barrie
850BAR,Commerce Park Drive,44.32991035,-79.68862443,Barrie
851BAR,Mills Road,44.32725928,-79.68813661,Barrie
852BAR,Commerce Park Drive,44.3253194,-79.6872821,Barrie
199BAR,121 Commerce Park Drive,44.32467468,-79.68975503,Barrie
200BAR,Norris Drive,44.32395013,-79.69301672,Barrie
665BAR,King Street,44.32942968,-79.69807287,Barrie
533BAR,Reid Drive,44.33128177,-79.70367789,Barrie
530BAR,Hollyholme Farm Road,44.33016375,-79.70874238,Barrie
853BAR,Essa Road,44.32921574,-79.71319544,Barrie
855BAR,Coughlin Road,44.33691527,-79.70991124,Barrie
494BAR,Mapleton at Essa,44.33965923,-79.70998171,Barrie
492BAR,Emms Drive,44.34062273,-79.71360782,Barrie
487BAR,Holly Community Centre,44.33993688,-79.7171497,Barrie
504BAR,White Elm Road,44.33976471,-79.72473666,Barrie
499BAR,Pinecliff Crescent,44.34123342,-79.72988353,Barrie
500BAR,Silvercreek Crescent,44.3477216,-79.73370491,Barrie
489BAR,Saint Joan of Arc High School,44.34901936,-79.73412737,Barrie
41BAR,Wildflower Court,44.35127803,-79.73086153,Barrie
36BAR,Grant's Way,44.3520781,-79.72746197,Barrie
32BAR,Eaglestone Lane,44.3532061,-79.72225259,Barrie
35BAR,Ardagh at Ferndale,44.35496088,-79.71401749,Barrie
38BAR,Snowshoe Trail,44.35598594,-79.70986103,Barrie
576BAR,Patterson at Ardagh,44.3571898,-79.70558597,Barrie
578BAR,Patterson Place,44.36170278,-79.70672568,Barrie
573BAR,Alva Street,44.36419828,-79.70730927,Barrie
579BAR,Phillips Street,44.36760738,-79.70815659,Barrie
582BAR,Patterson at Tiffin,44.36936283,-79.70862279,Barrie
646BAR,Dyment Road,44.37101971,-79.70622622,Barrie
644BAR,247 Tiffin Street,44.37141175,-79.70451547,Barrie
642BAR,207 Tiffin Street,44.37211017,-79.7014221,Barrie
648BAR,Tiffin at Anne,44.37299732,-79.69743144,Barrie
652BAR,Innisfil Street,44.37371258,-79.69418103,Barrie
147BAR,Brock Street,44.37692817,-79.69294874,Barrie
149BAR,John Street,44.37959209,-79.69351954,Barrie
152BAR,Victoria Street,44.38125324,-79.69361715,Barrie
150BAR,Simcoe Street,44.38510009,-79.69383166,Barrie
872BAR,Toronto Street,44.3862239,-79.69226406,Barrie
73BAR,Wellington Street,44.39329064,-79.69341391,Barrie
67BAR,Grove Street,44.39659223,-79.69624255,Barrie
348BAR,Owen Street,44.3984896,-79.69232901,Barrie
340BAR,Grove at Davidson,44.40018354,-79.68845319,Barrie
347BAR,Oak Street,44.40178296,-79.68568914,Barrie
354BAR,Grove at St. Vincent,44.40355178,-79.68287034,Barrie
937BAR,Grove at Lay,44.40525364,-79.67882825,Barrie
938BAR,Grove at Duckworth,44.406965,-79.67363,Barrie
939BAR,Grove at Cook Street,44.40651696,-79.66909317,Barrie
MESC0BAR,Way Point,44.3408766,-79.67861501,Barrie
521BAR,Welham Road,44.33861489,-79.67014003,Barrie
513BAR,Huronia Road,44.34023136,-79.66323561,Barrie
519BAR,Stunden Lane,44.34256241,-79.65314658,Barrie
518BAR,Seline Crescent,44.34367318,-79.64834135,Barrie
781BAR,Goodwin Drive,44.35002888,-79.63426262,Barrie
782BAR,Country Lane,44.35162742,-79.63273005,Barrie
783BAR,Esther Drive,44.35275154,-79.63584556,Barrie
784BAR,Ashford Drive,44.35467928,-79.64125159,Barrie
724BAR,Big Bay Plaza,44.35587356,-79.64462188,Barrie
704BAR,Yonge at Big Bay Point,44.35662146,-79.646705,Barrie
708BAR,Cox Mill Road,44.3583975,-79.65077689,Barrie
706BAR,Mill Creek,44.35967081,-79.65346446,Barrie
710BAR,D'Ambrosio Drive,44.3608334,-79.65540499,Barrie
721BAR,MacMillan Crescent,44.36288783,-79.65797763,Barrie
720BAR,Maclaren Avenue,44.364547,-79.660047,Barrie
717BAR,Yonge at Little,44.36649642,-79.66246134,Barrie
711BAR,Foster Drive,44.36889988,-79.66626824,Barrie
715BAR,Yonge at Huronia,44.37031143,-79.66970478,Barrie
171BAR,Peartree Court,44.37130103,-79.67549939,Barrie
169BAR,Melinda Crescent,44.371727,-79.6785403,Barrie
172BAR,Robinson Street,44.37155286,-79.68078785,Barrie
163BAR,Burton at Bayview,44.37112665,-79.68556396,Barrie
167BAR,Granville Street,44.3716525,-79.69052443,Barrie
77BAR,Georgian Mall North Entrance,44.41405703,-79.70988536,Barrie
357BAR,Hanmer at Bayfield,44.41690325,-79.7128153,Barrie
363BAR,Stanley Street,44.41839497,-79.70815081,Barrie
793BAR,Stanley Heights,44.41636905,-79.70671774,Barrie
794BAR,East Bayfield Community Centre,44.41432779,-79.70519653,Barrie
127BAR,Birchwood Drive,44.41291809,-79.70103455,Barrie
126BAR,Springdale Drive,44.41117477,-79.70001221,Barrie
623BAR,Deerpark Drive,44.41019058,-79.69866943,Barrie
622BAR,Springdale at Cundles,44.40817261,-79.69693756,Barrie
219BAR,Janine Street,44.4090004,-79.69464111,Barrie
319BAR,Ferris at Cundles,44.41063246,-79.68983818,Barrie
317BAR,155 Ferris Lane,44.40905148,-79.68960048,Barrie
316BAR,129 Ferris Lane,44.40774119,-79.69139469,Barrie
318BAR,Collete Crescent,44.40589431,-79.69422561,Barrie
320BAR,Heath Street,44.40454483,-79.69711304,Barrie
321BAR,Ferris at Bayfield,44.40299988,-79.70054626,Barrie
557BAR,Minets at Hurst,44.37281769,-79.66907976,Barrie
656BAR,Brennan Avenue,44.37250467,-79.66383119,Barrie
654BAR,Bay Lane,44.3706467,-79.66073281,Barrie
376BAR,Hurst at Little,44.36817967,-79.65565724,Barrie
371BAR,Hurst at Cox Mill,44.36730494,-79.65213682,Barrie
368BAR,Kingswood Plaza,44.36597526,-79.64986134,Barrie
378BAR,Manor Gate,44.36535846,-79.64881031,Barrie
374BAR,Golden Meadow Road,44.36362786,-79.64362872,Barrie
375BAR,Kell Place,44.36341351,-79.63644352,Barrie
372BAR,Edwards Drive,44.36152163,-79.63255951,Barrie
117BAR,Hurst Drive,44.36057206,-79.63237239,Barrie
802BAR,Grand Forest Drive,44.35978883,-79.63587599,Barrie
972BAR,Big Bay Point at Dodson,44.358631,-79.641179,Barrie
774BAR,Yonge and Big Bay Point,44.3569028,-79.64899136,Barrie
775BAR,Painswick Library,44.35405203,-79.64798013,Barrie
778BAR,Madelaine Drive,44.35238483,-79.6433459,Barrie
779BAR,Esther Drive,44.35022474,-79.63913789,Barrie
780BAR,Country Lane,44.34894871,-79.63827191,Barrie
524BAR,Barrie View Drive,44.33468606,-79.68872292,Barrie
526BAR,Canadian Tire Plaza,44.333674,-79.693041,Barrie
536BAR,120 Mapleview Drive West,44.33304124,-79.69588091,Barrie
538BAR,Mapleview at Veteran's,44.33243152,-79.69856992,Barrie
661BAR,Caplan Avenue,44.33678215,-79.69996043,Barrie
659BAR,Brookwood Drive,44.33963864,-79.70053342,Barrie
671BAR,Touchette Drive,44.34217782,-79.70118081,Barrie
664BAR,Veteran's at Harvie,44.34470155,-79.7018223,Barrie
662BAR,Veteran's at Essa,44.34682915,-79.70389522,Barrie
824BAR,Stroud Place,44.34752335,-79.70594399,Barrie
825BAR,Cumming Drive,44.34952889,-79.71017508,Barrie
826BAR,Hawthorne Crescent,44.35027506,-79.71156081,Barrie
827BAR,Wildwood Trail,44.35190209,-79.71363959,Barrie
828BAR,Ardagh Road,44.35477,-79.71462161,Barrie
829BAR,Cuthbert Street,44.35732942,-79.7152786,Barrie
830BAR,Bishop Drive,44.36103958,-79.71530502,Barrie
831BAR,Manhattan Homes,44.36565304,-79.71332563,Barrie
883BAR,33 Ferndale Drive,44.37103218,-79.71553525,Barrie
271BAR,Dunlop at Ferndale,44.37587879,-79.71979931,Barrie
277BAR,Sarjeant Drive,44.37736722,-79.71680265,Barrie
627BAR,Sproule at Kraus,44.37265817,-79.73537759,Barrie
604BAR,Pringle at Sproule,44.37479916,-79.7310793,Barrie
603BAR,Pringle at Edgehill,44.37803338,-79.73431069,Barrie
286BAR,Jagges Drive,44.38028246,-79.72892291,Barrie
283BAR,Edgehill at Ferndale,44.38118332,-79.7248207,Barrie
890BAR,Fox Run,44.38264272,-79.71871038,Barrie
925BAR,Edgehill at Anne,44.38637,-79.70931,Barrie
25BAR,Shirley Avenue,44.3907245,-79.71217627,Barrie
565BAR,Anne at Letitia,44.39156767,-79.71290572,Barrie
702BAR,Eccles Street,44.39025757,-79.70191933,Barrie
696BAR,Barrie Medical Arts,44.38932298,-79.70403389,Barrie
698BAR,135 Wellington Place,44.38852804,-79.70550858,Barrie
700BAR,Wellington Plaza,44.38667327,-79.70698462,Barrie
248BAR,Wellington at Donald,44.38555,-79.706483,Barrie
510BAR,Mapleview at Chef,44.349738,-79.621282,Barrie
515BAR,Royal Jubilee Drive,44.35106978,-79.61566371,Barrie
596BAR,Griffin Gate,44.35332785,-79.61089569,Barrie
602BAR,The Queensway,44.35490312,-79.611327,Barrie
598BAR,Pepin Court,44.35796069,-79.6121439,Barrie
595BAR,Prince William Way at Empire,44.35982026,-79.61288575,Barrie
600BAR,Sovereign's Gate,44.36201245,-79.61448897,Barrie
121BAR,Royal Park Side Drive,44.36280583,-79.62251539,Barrie
877BAR,Ward Drive,44.35514971,-79.6567862,Barrie
878BAR,Leggott Avenue,44.35468509,-79.65888611,Barrie
879BAR,Willow Landing School,44.35403734,-79.66165791,Barrie
9BAR,Huronia at Big Bay Point,44.352655,-79.665084,Barrie
752BAR,Huronia Medical Clinic,44.34749335,-79.66391904,Barrie
736BAR,North Village Way,44.34150661,-79.67819993,Barrie
90BAR,Churchill Drive,44.34321618,-79.67807608,Barrie
968BAR,Barrie Primary Care Centre,44.34727521,-79.67911743,Barrie
87BAR,Bayview at Big Bay Point,44.35096366,-79.6801484,Barrie
84BAR,279 Bayview Drive,44.35423568,-79.68106456,Barrie
100BAR,Mollard Court,44.35586045,-79.68165551,Barrie
83BAR,231 Bayview Drive,44.35864656,-79.68243333,Barrie
95BAR,Bayview at Little,44.36257539,-79.68353462,Barrie
80BAR,Allandale Heights School,44.36538192,-79.6842543,Barrie
102BAR,Springhome Road,44.3670153,-79.68467075,Barrie
